         397983 function calls (392503 primitive calls) in 1.024 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/formatting.py:1204(XF)
       15    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3535(__str__)
       95    0.000    0.000    0.000    0.000 {_sre.compile}
       15    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1676(_zipinfo_name)
      725    0.001    0.000    0.001    0.000 {hasattr}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4100(Forward)
        1    0.000    0.000    0.537    0.537 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:3018(_initialize_master_working_set)
     1855    0.001    0.000    0.014    0.000 /usr/lib/python2.7/sre_parse.py:137(__len__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/markers.py:37(UndefinedEnvironmentName)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:742(MethodDescriptor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/utf_32_be.py:13(IncrementalEncoder)
      263    0.000    0.000    0.000    0.000 {method 'write' of 'cStringIO.StringO' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/zipfile.py:20(BadZipfile)
   358/95    0.003    0.000    0.107    0.001 /usr/lib/python2.7/sre_parse.py:317(_parse_sub)
       17    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2710(charsAsStr)
       60    0.001    0.000    0.001    0.000 {method 'splitlines' of 'unicode' objects}
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1003(_AddByteSizeMethod)
        7    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:803(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:253(X12General)
       13    0.000    0.000    0.007    0.001 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2612(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ssl.py:495(_get_https_context_factory)
       13    0.000    0.000    0.001    0.000 /usr/lib/python2.7/pprint.py:233(format)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:2307(Colinfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:807(__new__)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3420(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:264(ParseSyntaxException)
     1294    0.000    0.000    0.000    0.000 {_sre.getlower}
      157    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:259(_IsMessageSetExtension)
       10    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:703(BytesEncoder)
        1    0.000    0.000    0.000    0.000 ./pyproject/gas/gas_scene/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/parser.py:17(Parser)
        5    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/formatting.py:447(is_date_format_string)
        1    0.000    0.000    0.000    0.000 ./pyproject/gas/gas_scene/gas_scene_mgr.py:20(__init__)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:576(SpecificEncoder)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:67(augment_keys)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1874(PathMetadata)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:320(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 {posix.urandom}
       51    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
      451    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/plistlib.py:365(Data)
       27    0.000    0.000    0.011    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1016(_trim_arity)
        1    0.000    0.000    0.000    0.000 ./pyproject/rpc/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:36(InvalidVersion)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/errors.py:13(MessageParseError)
        3    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       11    0.000    0.000    0.000    0.000 {_elementtree.XMLParser}
       60    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:659(__init__)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1200(_AddMergeFromMethod)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:47(_localized_month)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:456(get_build_platform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:62(__len__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/plistlib.py:230(PlistWriter)
        1    0.000    0.000    0.000    0.000 ./pyproject/util/error_msg.py:4(<module>)
    82/80    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:349(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:160(<genexpr>)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:478(row_values)
      247    0.001    0.000    0.003    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1517(_fn)
       87    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        9    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3800(__str__)
        1    0.000    0.000    0.000    0.000 <string>:65(iterparse)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/containers.py:185(BaseContainer)
      218    0.003    0.000    0.121    0.001 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2417(from_location)
       64    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1328(preParse)
        2    0.000    0.000    0.000    0.000 {zip}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib.py:1004(addinfo)
       30    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:320(convert_filename)
        1    0.000    0.000    0.000    0.000 {method '__exit__' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/specifiers.py:589(SpecifierSet)
        5    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:59(__init__)
        1    0.000    0.000    0.003    0.003 /usr/local/lib/python2.7/dist-packages/packaging/markers.py:4(<module>)
        1    0.000    0.000    0.001    0.001 ./pyproject/proto/opt_pb2.py:4(<module>)
       12    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2797(QuotedString)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:159(_resolve)
        5    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2331(Empty)
        1    0.005    0.005    0.012    0.012 /usr/lib/python2.7/xml/etree/cElementTree.py:3(<module>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python2.7/hashlib.py:100(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3192(WordEnd)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pkgutil.py:243(load_module)
        1    0.000    0.000    0.001    0.001 /usr/lib/python2.7/zipfile.py:501(ZipExtFile)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3057(__init__)
       10    0.000    0.000    0.000    0.000 {zlib.decompressobj}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementTree.py:171(Element)
       97    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4740(<genexpr>)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor_database.py:44(DescriptorDatabase)
       68    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      236    0.002    0.000    0.002    0.000 /usr/lib/python2.7/stat.py:40(S_ISDIR)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib.py:120(URLopener)
  204/183    0.000    0.000    0.001    0.000 {issubclass}
       50    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:177(_add_module)
        2    0.000    0.000    0.000    0.000 {math.log}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1433(NullProvider)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/info.py:1(<module>)
       16    0.000    0.000    0.000    0.000 {method 'close' of 'file' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/base64.py:3(<module>)
       15    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4524(_escapeRegexRangeChars)
     1248    0.003    0.000    0.004    0.000 /usr/lib/python2.7/posixpath.py:61(join)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/compdoc.py:34(CompDocError)
        1    0.000    0.000    0.003    0.003 build/bdist.linux-x86_64/egg/google/protobuf/text_format.py:41(<module>)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:369(_VarintEncoder)
    13548    0.006    0.000    0.006    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 ./pyproject/util/enum_def.py:46(EMoneyType)
       35    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/requirements.py:75(Requirement)
      436    0.004    0.000    0.004    0.000 {method 'zfill' of 'str' objects}
      134    0.001    0.000    0.003    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3219(__init__)
      157    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:111(_TagSize)
      808    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:352(<lambda>)
      711    0.001    0.000    0.004    0.000 /usr/lib/python2.7/posixpath.py:132(islink)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1001(_ReqExtras)
      157    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:387(_DefaultValueConstructorForField)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/__init__.py:49(normalize_encoding)
       60    0.000    0.000    0.006    0.000 /usr/lib/python2.7/codecs.py:311(decode)
     1101    0.001    0.000    0.001    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/iterators.py:5(<module>)
        1    0.000    0.000    0.000    0.000 ./pyproject/gas/gas_room_mgr/gas_room_obj.py:15(RoomObj)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:360(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:194(SetuptoolsLegacyVersion)
       11    0.000    0.000    0.000    0.000 /usr/lib/python2.7/warnings.py:377(__exit__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/errors.py:29(CharsetError)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:796(_AddHasFieldMethod)
        5    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:80(_import_module)
    12454    0.005    0.000    0.005    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:54(<lambda>)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1363(_OneofListener)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:324(process_rels)
       49    0.001    0.000    0.001    0.000 /usr/lib/python2.7/sre_compile.py:411(_mk_bitmap)
      315    0.000    0.000    0.000    0.000 /usr/lib/python2.7/zipfile.py:904(getinfo)
        6    0.004    0.001    0.006    0.001 /usr/lib/python2.7/zipfile.py:803(_RealGetContents)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/latin_1.py:34(StreamConverter)
      281    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2615(<genexpr>)
        1    0.000    0.000    0.002    0.002 /usr/lib/python2.7/textwrap.py:40(TextWrapper)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:453(_AddInitMethod)
        1    0.000    0.000    0.000    0.000 ./pyproject/state/room_state_running.py:11(RoomStateRunning)
      332    0.000    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/timemachine.py:36(<lambda>)
        1    0.000    0.000    0.043    0.043 /usr/local/lib/python2.7/dist-packages/xlrd/__init__.py:381(open_workbook)
      213    0.001    0.000    0.001    0.000 /usr/lib/python2.7/pkgutil.py:366(get_importer)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/_compat.py:27(metaclass)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1021(Environment)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:928(_AddEqualsMethod)
      196    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:293(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:132(__init__)
       83    0.000    0.000    0.003    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1780(__add__)
       25    0.000    0.000    0.011    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1227(setParseAction)
      175    0.001    0.000    0.001    0.000 /usr/lib/python2.7/sre_parse.py:236(_class_escape)
        1    0.000    0.000    0.003    0.003 /usr/lib/python2.7/xml/etree/ElementPath.py:59(<module>)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/text_format.py:71(Error)
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3894(__init__)
      271    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:95(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/markers.py:44(Node)
       70    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2434(_reload_version)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:126(Calendar)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:114(_resolve)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/_structures.py:7(Infinity)
       13    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_weakrefset.py:20(__enter__)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/containers.py:434(ScalarMap)
        1    0.000    0.000    0.000    0.000 ./pyproject/util/enum_def.py:53(EGameRule)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:305(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 ./pyproject/state/state_machine.py:24(StateMachine)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xldate.py:20(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/licences.py:32(<module>)
     1475    0.001    0.000    0.001    0.000 /usr/lib/python2.7/sre_parse.py:149(append)
        1    0.000    0.000    0.020    0.020 /usr/local/lib/python2.7/dist-packages/pyparsing.py:5353(pyparsing_common)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/zipfile.py:1375(PyZipFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:57(_Verbose)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/copy.py:55(Error)
      251    0.000    0.000    0.000    0.000 {method 'strip' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:423(_Semaphore)
        1    0.003    0.003    0.066    0.066 /usr/local/lib/python2.7/dist-packages/pyparsing.py:61(<module>)
        3    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:184(_FixedSizer)
        6    0.000    0.000    0.000    0.000 /usr/lib/python2.7/zipfile.py:201(_EndRecData)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
       88    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:740(__iter__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/feedparser.py:158(FeedParser)
      683    0.002    0.000    0.041    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2562(_get_metadata)
        1    0.000    0.000    0.000    0.000 ./pyproject/gas/__init__.py:1(<module>)
       28    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor_pb2.py:5(<lambda>)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor_database.py:31(<module>)
        1    0.000    0.000    0.000    0.000 ./pyproject/gas/gas_game_rule/game_rule_mgr.py:7(GasGameRuleMgr)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:240(_AddSlots)
      314    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:268(_IsMapField)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:103(MovedModule)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:352(_AddEnumValues)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2777(DistInfoDistribution)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:780(_set_ident)
       12    0.000    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2609(from_filename)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/latin_1.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pprint.py:84(PrettyPrinter)
        1    0.005    0.005    0.033    0.033 /usr/lib/python2.7/platform.py:10(<module>)
        8    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:604(__init__)
        1    0.000    0.000    0.004    0.004 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:426(process_stream_iterparse)
        1    0.000    0.000    0.000    0.000 ./pyproject/base_scene/base_scene.py:11(__init__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python2.7/UserDict.py:103(__contains__)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/containers.py:504(MessageMap)
        9    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/decoder.py:353(EnumDecoder)
        1    0.001    0.001    0.029    0.029 build/bdist.linux-x86_64/egg/google/protobuf/descriptor_pb2.py:4(<module>)
       29    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:230(StringSizer)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:561(tidy_dimensions)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:3006(_initialize)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3143(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:301(ParseResults)
        1    0.000    0.000    0.000    0.000 ./pyproject/db/dbs_def.py:3(<module>)
     4164    0.027    0.000    0.081    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:131(_legacy_cmpkey)
      212    0.000    0.000    0.000    0.000 {method 'lower' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:81(Sheet)
       17    0.000    0.000    0.000    0.000 /usr/lib/python2.7/abc.py:89(<genexpr>)
     2086    0.000    0.000    0.000    0.000 {ord}
        1    0.000    0.000    0.000    0.000 ./pyproject/entity/base_entity.py:7(BaseEntity)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:552(_Event)
        5    0.000    0.000    0.006    0.001 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1657(__new__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ssl.py:321(Purpose)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xldate.py:30(XLDateError)
       38    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4189(__init__)
       18    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:137(cooked_text)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:783(_AddListFieldsMethod)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:312(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2504(CloseMatch)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/shutil.py:5(<module>)
       43    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:105(__init__)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/__init__.py:1(<module>)
        1    0.011    0.011    0.933    0.933 ./pyproject/proto/query_room_scene_pb2.py:4(<module>)
     2436    0.001    0.000    0.001    0.000 {chr}
      218    0.006    0.000    0.008    0.000 /usr/lib/python2.7/re.py:148(sub)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/latin_1.py:20(IncrementalEncoder)
       22    0.000    0.000    0.000    0.000 /usr/lib/python2.7/posixpath.py:112(basename)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3482(MatchFirst)
       11    0.000    0.000    0.000    0.000 /usr/lib/python2.7/zipfile.py:1263(close)
        1    0.001    0.001    0.059    0.059 /usr/lib/python2.7/random.py:40(<module>)
      485    0.001    0.000    0.001    0.000 /usr/lib/python2.7/urlparse.py:332(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ssl.py:184(CertificateError)
     1394    0.001    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:244(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1599(ZipManifests)
       26    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:188(SpecificSizer)
        1    0.000    0.000    0.000    0.000 ./pyproject/db/table/table_property_def.py:1(<module>)
      335    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      337    0.002    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1121(__init__)
        8    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementPath.py:292(findall)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/formatting.py:326(Format)
       95    0.001    0.000    0.008    0.000 /usr/lib/python2.7/sre_compile.py:433(_compile_info)
      277    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sre_parse.py:221(isident)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:92(_SetuptoolsVersionMixin)
       30    0.000    0.000    0.001    0.000 /usr/lib/python2.7/zipfile.py:649(read1)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/zipfile.py:709(ZipFile)
       92    0.000    0.000    0.000    0.000 {imp.release_lock}
        1    0.000    0.000    0.000    0.000 ./pyproject/compment/__init__.py:1(<module>)
        1    0.000    0.000    0.012    0.012 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:25(ensure_elementtree_imported)
        6    0.000    0.000    0.003    0.001 <string>:23(parse)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urlparse.py:73(ResultMixin)
        2    0.000    0.000    0.001    0.000 /usr/lib/python2.7/warnings.py:67(filterwarnings)
  238/156    0.001    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:131(_ustr)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/formatting.py:1141(XFAlignment)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/contextlib.py:132(closing)
    13964    0.023    0.000    0.047    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:114(_parse_version_parts)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xldate.py:33(XLDateAmbiguous)
      482    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 <string>:112(PIProxy)
      141    0.000    0.000    0.001    0.000 /usr/lib/python2.7/genericpath.py:23(exists)
       82    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3678(__init__)
       12    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:680(put_cell_unragged)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:729(_AddPropertiesForExtensions)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/zipfile.py:24(LargeZipFile)
      218    0.009    0.000    0.041    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2405(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/_structures.py:4(<module>)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:594(do_dimension)
        3    0.000    0.000    0.000    0.000 ./pyproject/proto/change_scene_pb2.py:5(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementTree.py:619(getroot)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/os.py:512(getenv)
